id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used,image_glyph_status,image_glyphs_used
SCN_00630200_00740000_0021,SCENARIO,scenario_message,DATA/00630200.MDZ,DATA/00630200.MDT,0x00740000,00630200,20,0x001cf716,0x001cf711,46 77 b6 21 9b 79 8e c8 3d f0 7f 08 4e c3 f4 77 97 f0 bc 9f 7a 43 4f 95 98 08 2e f4 79 9a a1 f1 95 98 88 46 08 80 f1 87 f6 44 f4 7b 98 c2 93 8f 21 86 be 99 b4 0d ff 00,"…いや、どうせウルが
「食い足りねぇ！」って
言うと思ってさ…
色々考えてんだよ、これでも","…아니, 어차피 울이
‘아직 배가 덜 찼어!’라고
말할 것 같아서…
나름 여러 가지 생각하고 있는 거야.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":53,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"<G0026>いや<G0001>どうせウルが
<G002E>食い足りね<G005A>！<G002F>って
<G041E>うと思ってさ<G0026>
色々考えてんだ<G006F><G0001>これでも",SUPPORTED,"0001,0026,002E,002F,005A,006F,041E",NONE,
SCN_00630200_00740000_0023,SCENARIO,scenario_message,DATA/00630200.MDZ,DATA/00630200.MDT,0x00740000,00630200,22,0x001cf908,0x001cf903,7b 95 42 08 8e b3 98 21 a1 f0 88 f0 8a 85 f2 da f0 82 bb 77 a1 08 99 f0 b4 79 ba 46 0d ff 00,"えっ？
せめて、見出し記事くらいは
読もうよ…","어?
적어도 헤드라인 기사 정도는
읽자…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":3,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"えっ<G0022>
せめて<G0001>見出し<G02D5>事くらいは
読もうよ<G0026>",SUPPORTED,"0001,0022,0026",SUPPORTED,02D5
SCN_00630200_00740000_0024,SCENARIO,scenario_message,DATA/00630200.MDZ,DATA/00630200.MDT,0x00740000,00630200,23,0x001cf9b0,0x001cf9ab,c4 3d f0 26 f0 c5 eb 46 08 cc 3e f0 b4 21 4d f4 b9 f1 a1 08 4e 4d f4 84 f2 a0 6a f3 d2 f4 4f 99 f0 c2 99 b1 bd ba 46 0d ff 00,"アルフィナ…
オレも、あ度は
「あ日の運勢」読んでみるよ…","알피나…
나도 이번에는
‘오늘의 운세’를 읽어 볼게…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":19,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"アルフィナ<G0026>
オレも<G0001><G043D>度は
<G002E><G043D><G02D4>の運<G04C2><G002F>読んでみるよ<G0026>",SUPPORTED,"0001,0026,002E,002F,02D4,043D,04C2",NONE,
SCN_00630200_00740000_0027,SCENARIO,scenario_message,DATA/00630200.MDZ,DATA/00630200.MDT,0x00740000,00630200,26,0x001d00f2,0x001d00ed,ce e5 47 3a f0 46 95 98 21 80 f3 c1 44 0d ff 00,ガツーン…って、何を？,"쾅…이라니, 뭘?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":11},{""offset"":13,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_12; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,ガツーン<G0026>って<G0001>何を？,SUPPORTED,"0001,0026",NONE,
SCN_00630200_00740000_0028,SCENARIO,scenario_message,DATA/00630200.MDZ,DATA/00630200.MDT,0x00740000,00630200,27,0x001d04a0,0x001d049b,75 75 21 90 79 93 43 08 cc 3e f0 92 94 9d a1 08 b6 bd ab 80 86 9a 7f 75 bd 43 0d ff 00,"ああ、そうだ！
オレたちには
やるべきことがある！","그래, 맞아!
우리에게는
해야 할 일이 있어!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ああ<G0001>そうだ！
オレたちには
やるべきことがある！",SUPPORTED,0001,NONE,
SCN_00630200_00740000_0029,SCENARIO,scenario_message,DATA/00630200.MDZ,DATA/00630200.MDT,0x00740000,00630200,28,0x001d0583,0x001d057e,9b 79 77 79 86 9a 46 44 0d ff 00,どういうこと…？,무슨 뜻이야…?,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":12},{""offset"":8,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_alfina_01; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,どういうこと<G0026>？,SUPPORTED,0026,NONE,
SCN_00630200_00740000_0030,SCENARIO,scenario_message,DATA/00630200.MDZ,DATA/00630200.MDT,0x00740000,00630200,29,0x001d074d,0x001d0748,80 95 9a 21 77 77 a2 f0 9d 08 9c bd 9a a1 f1 79 8f 43 0d ff 00,"きっと、いい村に
なると思うよ！","분명 좋은 마을이
될 거야!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"きっと<G0001>いい<G0152>に
なると思う<G006F>！",SUPPORTED,"0001,006F,0152",NONE,
SCN_00630700_00740000_0005,SCENARIO,scenario_message,DATA/00630700.MDZ,DATA/00630700.MDT,0x00740000,00630700,4,0x0033f0f8,0x0033f0f3,b6 be a2 77 77 8b b5 c2 43 08 7d 8b 88 c2 9e f0 53 f3 77 77 8a 08 b0 93 b0 93 42 f1 84 90 79 93 ba 0d ff 00,"やればいいじゃん！
おじさん体格いいし
まだまだ行けそうだよ","하면 되잖아!
아저씨는 체격도 좋고
아직 충분히 할 수 있어.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":33,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"やればいいじゃん！
おじさん体<G0373>いいし
まだまだ行けそうだよ",SUPPORTED,0373,NONE,
SCN_00630700_00740000_0006,SCENARIO,scenario_message,DATA/00630700.MDZ,DATA/00630700.MDT,0x00740000,00630700,5,0x0033f25e,0x0033f259,90 be 99 21 7d 8b 88 c2 a0 97 f0 c1 46 0d ff 00,それで、おじさんの足を…,그래서 아저씨의 다리를…,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 05 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":5},{""offset"":13,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_06; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,それで<G0001>おじさんの足を<G0026>,SUPPORTED,"0001,0026",NONE,
SCN_00630700_00740000_0007,SCENARIO,scenario_message,DATA/00630700.MDZ,DATA/00630700.MDT,0x00740000,00630700,6,0x0033f34f,0x0033f34a,9c c2 93 7e 21 7d 8b 88 c2 08 88 a5 8a 90 79 93 9f 46 0d ff 00,"なんだか、おじさん
さびしそうだね…","왠지 아저씨
쓸쓸해 보이네…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"なんだか<G0001>おじさん
さびしそうだね<G0026>",SUPPORTED,"0001,0026",NONE,
