id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used,image_glyph_status,image_glyphs_used
SCN_00211000_00740000_0079,SCENARIO,scenario_message,DATA/00211000.MDZ,DATA/00211000.MDT,0x00740000,00211000,78,0x006f17a6,0x006f17a1,d9 e4 43 21 30 f0 3b f0 3a f0 e2 43 08 c8 f5 86 7b bd 8f 43 0d ff 00,"シッ！、ミランダ！
聞こえるよ！","쉿! 미란다!
다 들려!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"シッ！<G0001>ミランダ！
聞こえる<G006F>！",SUPPORTED,"0001,006F",NONE,
SCN_00211000_00740000_0080,SCENARIO,scenario_message,DATA/00211000.MDZ,DATA/00211000.MDT,0x00740000,00211000,79,0x006f1889,0x006f1884,c8 f0 b4 21 99 f2 b4 08 ee f5 c1 7e 80 92 98 bd 7e bb 77 77 c2 93 08 ad f3 df f5 c1 82 be bd c2 93 ba 0d ff 00,"海も、空も
夢をかきたてるからいいんだ
勇望をくれるんだよ","바다도 하늘도
꿈을 북돋워 주니까 좋은 거야
용기를 주잖아.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":34,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"海も<G0001>空も
夢をかきたてるからいいんだ
<G03CD><G059F>をくれるんだよ",SUPPORTED,"0001,03CD",SUPPORTED,059F
SCN_00211000_00740000_0081,SCENARIO,scenario_message,DATA/00211000.MDZ,DATA/00211000.MDT,0x00740000,00211000,80,0x006f190b,0x006f1906,99 b4 21 ee f5 7f 46 08 99 f2 b6 c8 f0 aa a0 75 86 7f be 7f 08 95 f5 dc f2 c1 7a f3 8a 98 82 be bd c2 93 8f 08 c0 f0 9d cb f4 b3 43 21 46 95 98 88 43 0d ff 00,"でも、夢が…
空や海へのあこがれが
背中を押してくれるんだよ
前に進め！、…ってさ！","하지만 꿈이…
하늘과 바다를 향한 동경이
등을 밀어 주는 거야
앞으로 나아가라고! …말이야!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 09 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":9},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":50,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_10; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"でも<G0001>夢が<G0026>
空や海へのあこがれが
<G0555>中を押してくれるんだ<G006F>
<G0170>に進め！<G0001><G0026>ってさ！",SUPPORTED,"0001,0026,006F,0170",SUPPORTED,0555
SCN_00211000_00740000_0082,SCENARIO,scenario_message,DATA/00211000.MDZ,DATA/00211000.MDT,0x00740000,00211000,81,0x006f1b5a,0x006f1b55,46 da f0 bd f4 7f 75 bd c2 93 bf 08 90 95 9a 8a 98 7d 86 79 8f 0d ff 00,"…事情があるんだろ
そっとしておこうよ","…사정이 있는 거겠지
그냥 내버려 두자.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"<G0026>事<G04AD>があるんだろ
そっとしておこう<G006F>",SUPPORTED,"0026,006F,04AD",NONE,
SCN_00211000_00740000_0083,SCENARIO,scenario_message,DATA/00211000.MDZ,DATA/00211000.MDT,0x00740000,00211000,82,0x006f21b0,0x006f21ab,9c c2 9c c2 93 ba 08 86 a0 d7 f0 93 7e bc a1 46 08 9e f1 83 f0 bc 99 b4 b6 95 98 c2 a0 7e 44 0d ff 00,"なんなんだよ
この人だかりは…
安売りでもやってんのか？","뭐야
사람이 이렇게 몰려서…
떨이라도 하는 건가?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"なんなんだよ
この人だかりは<G0026>
<G021E><G0133>りでもやってんのか？",SUPPORTED,"0026,0133,021E",NONE,
SCN_00211000_00740000_0084,SCENARIO,scenario_message,DATA/00211000.MDZ,DATA/00211000.MDT,0x00740000,00211000,83,0x006f2276,0x006f2271,34 f6 2e f4 a6 f1 95 92 95 98 46 08 75 77 96 08 92 93 a0 7d f1 c5 f0 8b b5 9c 77 7e 0d ff 00,"予言者ったって…
あいつ
ただの魚屋じゃないか","예언자라 해도…
저 사람
그냥 생선 장수잖아.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"<G05C4><G041E>者ったって<G0026>
あいつ
ただの<G01FD><G0175>じゃないか",SUPPORTED,"0026,0175,041E,05C4",SUPPORTED,01FD
SCN_00211000_00740000_0085,SCENARIO,scenario_message,DATA/00211000.MDZ,DATA/00211000.MDT,0x00740000,00211000,84,0x006f22e6,0x006f22e1,b2 46 08 a1 f0 92 7f f1 21 92 93 a0 d7 f0 9a 2e f4 c0 be be a2 08 90 bc b5 90 79 93 9c 46 08 59 f1 5a f1 8b b5 9c 77 84 9b 0d ff 00,"む…
見た目、ただの人と言われれば
そりゃそうだな…
子供じゃないけど","음…
겉보기엔 평범한 사람이라고 하면
그야 그렇긴 하지…
애는 아니지만.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":11},{""offset"":2,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":41,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_12; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"む<G0026>
見た<G01FF><G0001>ただの人と<G041E>われれば
そりゃそうだな<G0026>
子供じゃないけど",SUPPORTED,"0001,0026,01FF,041E",NONE,
SCN_00211000_00740000_0086,SCENARIO,scenario_message,DATA/00211000.MDZ,DATA/00211000.MDT,0x00740000,00211000,85,0x006f2731,0x006f272c,9c 9d bb f0 8a f0 95 98 c2 a0 ba 21 95 92 82 43 0d ff 00,なに気取ってんのよ、ったく！,"뭘 그렇게 잘난 척하는 거야, 정말!",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":16,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,なに気取ってんのよ<G0001>ったく！,SUPPORTED,0001,NONE,
SCN_00211000_00740000_0088,SCENARIO,scenario_message,DATA/00211000.MDZ,DATA/00211000.MDT,0x00740000,00211000,87,0x006f2b17,0x006f2b12,99 b4 21 8f f1 28 f3 a0 d7 f0 9b 86 bf 7e 08 90 a0 d7 f0 9d b4 08 22 f6 95 98 88 f0 98 42 f1 82 a0 7e 46 0d ff 00,"でも、近所の人どころか
その人にも
黙って出て行くのか…","그런데 이웃 사람들은커녕
그 사람에게도
말없이 떠나는 건가…",UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":12},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":35,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_alfina_01; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"でも<G0001><G020F><G0348>の人どころか
その人にも
<G05B2>って出て行くのか<G0026>",SUPPORTED,"0001,0026,020F,0348",SUPPORTED,05B2
SCN_00211000_00740000_0091,SCENARIO,scenario_message,DATA/00211000.MDZ,DATA/00211000.MDT,0x00740000,00211000,90,0x006f2d6e,0x006f2d69,c4 3f f0 3a f0 df 46 08 8a f0 bc 9a f0 b1 dc f2 9c bb 08 86 c2 9c 8f f1 82 9d 77 94 b5 08 2f f0 dc c6 c2 8b b5 9c 77 44 0d ff 00,"アロンソ…
取り込み中なら
こんな近くにいちゃ
マズイんじゃない？","알론소…
한창 바쁜 중이라면
이렇게 가까이 있으면
곤란하지 않을까?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":29,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":40,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"アロンソ<G0026>
取り込み中なら
こんな<G020F>くにいちゃ
マズイんじゃない？",SUPPORTED,"0026,020F",NONE,
