id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used,image_glyph_status,image_glyphs_used
SCN_00695200_00740000_0006,SCENARIO,scenario_message,DATA/00695200.MDZ,DATA/00695200.MDT,0x00740000,00695200,5,0x005c2f84,0x005c2f7f,13 ff 14 90 79 7e b4 9c 13 ff 23 08 99 b4 13 ff 0a 21 77 b0 a1 c4 3d f0 26 f0 c5 eb 7f 2c f1 93 13 ff 19 08 4d f0 bb f0 9d c7 f1 bd 91 13 ff 0f 21 75 a0 cc f0 b0 99 43 0d ff 00,"<CTRL:13 FF 14>そうかもな<CTRL:13 FF 23>
でも<CTRL:13 FF 0A>、いまはアルフィナが先だ<CTRL:13 FF 19>
一気に走るぞ<CTRL:13 FF 0F>、あの塔まで！","<CTRL:13 FF 14>그럴지도 모르지<CTRL:13 FF 23>
하지만<CTRL:13 FF 0A>, 지금은 알피나가 먼저야<CTRL:13 FF 19>
단숨에 달려가자<CTRL:13 FF 0F>, 저 탑까지!",13 FF 14 83 A8 F8 8F 6E 20 D2 E8 8F 13 FF 23 08 81 8F 75 13 FF 0A 5D F6 20 8F E7 7D 20 BA E9 70 6A 20 32 F9 9B 6F 13 FF 19 08 E7 F7 C5 F7 72 20 E9 F7 CB 6A A1 13 FF 0F 5D F6 20 9B 20 23 F3 9F 8F 43 0D FF 00,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0a 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":10},{""offset"":0,""raw_hex"":""13 ff 14"",""kind"":""OPAQUE_13_FF"",""argument"":20},{""offset"":8,""raw_hex"":""13 ff 23"",""kind"":""OPAQUE_13_FF"",""argument"":35},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":14,""raw_hex"":""13 ff 0a"",""kind"":""OPAQUE_13_FF"",""argument"":10},{""offset"":32,""raw_hex"":""13 ff 19"",""kind"":""OPAQUE_13_FF"",""argument"":25},{""offset"":35,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":45,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":56,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_11; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"<CTRL:13>マ<CTRL:14>そうかもな<CTRL:13>マ<G0003>
でも<CTRL:13>マ<CTRL:0A><G0001>いまはアルフィナが先だ<CTRL:13>マ<CTRL:19>
一気に走る<G0071><CTRL:13>マ<CTRL:0F><G0001>あの<G017C>まで！",SUPPORTED,0001,SUPPORTED,"0071,017C"
SCN_01030401_00740000_0007,SCENARIO,scenario_message,DATA/01030401.MDZ,DATA/01030401.MDT,0x00740000,01030401,6,0x00364911,0x0036490c,4c 9b 79 8c bd 21 30 f0 3b f0 3a f0 e2 42 08 21 b4 8a b4 21 b0 92 21 c4 3d f0 26 f0 c5 eb 7f 08 21 49 f6 44 f6 c1 50 f1 bf 79 9a 8a 92 bb 65 f9 65 f9 4d 0d ff 00,"「どうする、ミランダ？
、もしも、また、アルフィナが
、料理を作ろうとしたら<G0865><G0865>」","‘어떻게 할 거야, 미란다?
만약 알피나가 또
요리를 만들려고 하면<G0865><G0865>’",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":51,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"<G002C>どうする<G0001>ミランダ<G0022>
<G0001>もしも<G0001>また<G0001>アルフィナが
<G0001><G05D9><G05D4>を作ろうとしたら<G0865><G0865><G002D>",SUPPORTED,"0001,0022,002C,002D,05D4,05D9",NONE,
SCN_01030401_00740000_0018,SCENARIO,scenario_message,DATA/01030401.MDZ,DATA/01030401.MDT,0x00740000,01030401,17,0x00364c93,0x00364c8e,cc 3e f0 21 b6 95 a3 bc 08 75 77 96 a0 86 9a 7f bb f0 9d 9c bd c2 93 08 ad bb 21 77 92 93 bf 44 08 75 a0 4e f2 8d 82 b3 a0 35 f0 e5 07 0e 00 0b 00 75 77 96 95 98 9c c2 9c a0 44 08 c4 3d f0 26 f0 c5 eb a0 86 9a 08 ec f1 95 98 bd b1 92 77 93 95 92 84 9b 46 46 0d ff 00,"オレ、やっぱり
あいつのことが気になるんだ
ほら、いただろ？
あの黒ずくめのヤツ<CTRL:07 0E 00 0B 00>あいつってなんなの？
アルフィナのこと
知ってるみたいだったけど……","나, 역시
그 녀석이 신경 쓰여.
있잖아, 있었지?
그 검은 옷을 입은 녀석.<CTRL:07 0E 00 0B 00>그 녀석은 뭐야?
알피나를
아는 것 같던데……",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":32,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":44,""raw_hex"":""07 0e 00 0b 00"",""kind"":""INLINE_07"",""argument"":11},{""offset"":59,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":70,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":86,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"オレ<G0001>やっ<G0083>り
あいつのことが気になるんだ
ほら<G0001>いただろ？
あの黒ずくめのヤツ<CTRL:07 0E 00 0B 00>あいつってなんなの？
アルフィナのこと
知ってるみたいだったけど<G0026><G0026>",SUPPORTED,"0001,0026,0083",NONE,
SCN_01030401_00740000_0025,SCENARIO,scenario_message,DATA/01030401.MDZ,DATA/01030401.MDT,0x00740000,01030401,24,0x00365209,0x00365204,b0 21 b0 75 08 88 95 80 a0 d9 e3 36 f0 47 a0 64 f0 a1 08 7d 77 9a 82 9a 8a 98 65 f9 65 f9 07 a4 9a 96 96 f2 7b 98 75 85 ba 95 7e 08 49 f6 44 f6 7f 79 b0 82 9c bd 23 f0 d3 e5 a1 9f 08 9c c2 9a 77 95 98 b4 08 c3 f4 ab 98 82 be bd d7 f0 7f 77 bd 95 98 86 9a 0d ff 00,"ま、まあ
さっきのシチューの話は
おいとくとして<G0865><G0865><CTRL:07>ひとつ教えてあげよっか
料理がうまくなるヒケツはね
なんといっても
食べてくれる人がいるってこと","뭐, 뭐어.
아까 스튜 이야기는
일단 제쳐 두고<G0865><G0865><CTRL:07> 하나 알려 줄까?
요리를 잘하게 되는 비결은 말이야,
무엇보다도
먹어 주는 사람이 있다는 거야.",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 1e 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":30},{""offset"":4,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""07"",""kind"":""UNKNOWN_CONTROL""},{""offset"":43,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":60,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":68,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":85,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_05; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"ま<G0001>まあ
さっきのシチューの<G0114>は
おいとくとして<G0865><G0865><CTRL:07>ひとつ<G02E6>えてあげよっか
<G05D9><G05D4>がうまくなるヒケツはね
なんといっても
食べてくれる人がいるってこと",SUPPORTED,"0001,0114,02E6,05D4,05D9",NONE,
SCN_01030401_00740000_0033,SCENARIO,scenario_message,DATA/01030401.MDZ,DATA/01030401.MDT,0x00740000,01030401,32,0x0036544f,0x0036544a,90 48 c2 48 9c 48 86 48 9a 48 ba 48 bc 44 08 94 b9 95 9a 21 75 c2 92 21 77 b0 08 90 c2 9c 86 9a ba bc 95 98 77 95 92 42 07 0e 00 1e 00 75 21 d6 32 f0 3a f0 9f 21 c4 3d f0 26 f0 c5 eb 08 64 f0 c1 8c f0 84 98 94 b9 79 93 77 08 23 f2 d7 f0 46 46 93 95 84 44 0d ff 00,"そ・ん・な・こ・と・よ・り？
ちょっと、あんた、いま
そんなことよりっていった？<CTRL:07 0E 00 1E 00>あ、ゴメンね、アルフィナ
話を続けてちょうだい
神人……だっけ？","그·런·것·보·다·는?
잠깐, 너 지금
‘그런 것보다’라고 했어?<CTRL:07 0E 00 1E 00>아, 미안해 알피나.
계속 이야기해 줘.
신인……이었지?",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":40,""raw_hex"":""07 0e 00 1e 00"",""kind"":""INLINE_07"",""argument"":30},{""offset"":61,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":74,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":85,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"そ・ん・な・こ・と・よ・り？
ちょっと<G0001>あんた<G0001>いま
そんなことよりっていった<G0022><CTRL:07 0E 00 1E 00>あ<G0001>ゴメンね<G0001>アルフィナ
<G0114>を<G013C>けてちょうだい
神人<G0026><G0026>だっけ？",SUPPORTED,"0001,0022,0026,0114,013C",NONE,
SCN_01030401_00740000_0034,SCENARIO,scenario_message,DATA/01030401.MDZ,DATA/01030401.MDT,0x00740000,01030401,33,0x003654c7,0x003654c2,37 f2 9e f4 88 b0 95 98 08 eb f2 97 f2 a0 ad f1 bc 23 f2 95 98 77 c0 be 98 bd 08 75 a0 37 f2 9e f4 88 b0 ba 9f 44 08 90 95 7e 21 9d f0 78 f1 9d 77 92 c2 93 07 0e 00 1e 00 99 b4 88 21 37 f2 9e f4 88 b0 a0 2e f4 3c f6 c1 08 2a f1 7b bd 95 98 9b 79 77 79 86 9a 9c a0 44 0d ff 00,"聖獣さまって
世界の守り神っていわれてる
あの聖獣さまよね？
そっか、本当にいたんだ<CTRL:07 0E 00 1E 00>でもさ、聖獣さまの言葉を
伝えるってどういうことなの？","성수 님이라면
세계의 수호신이라고 불리는
그 성수 님 말이지?
그렇구나, 정말 있었네.<CTRL:07 0E 00 1E 00>그런데 성수 님의 말을
전한다는 건 무슨 뜻이야?",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 1d 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":29},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":52,""raw_hex"":""07 0e 00 1e 00"",""kind"":""INLINE_07"",""argument"":30},{""offset"":73,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":89,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_04; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"聖獣さまって
世界の守り神っていわれてる
あの聖獣さまよね？
そっか<G0001>本当にいたんだ<CTRL:07 0E 00 1E 00>でもさ<G0001>聖獣さまの<G041E><G05CC>を
伝えるってどういうことなの？",SUPPORTED,"0001,041E,05CC",NONE,
SCN_01030401_00740000_0042,SCENARIO,scenario_message,DATA/01030401.MDZ,DATA/01030401.MDT,0x00740000,01030401,41,0x00365788,0x00365783,4c 80 21 bb f0 a0 8e 77 7e 8a bb 13 ff 0f 08 21 31 f7 80 f1 9d a1 f0 7b bd c2 93 84 9b 46 46 4d 13 ff 32 0d ff 00,"「き、気のせいかしら<CTRL:13 FF 0F>
、紫色に見えるんだけど……」<CTRL:13 FF 32>","‘기, 기분 탓일까?<CTRL:13 FF 0F>
보라색으로 보이는데……’<CTRL:13 FF 32>",63 F6 8D 5D F6 20 8D EF 20 C3 F8 B2 9F 44 13 FF 0F 08 A9 86 7C F6 A2 99 20 A9 8B 93 B6 46 46 64 F6 13 FF 32 0D FF 00,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 1d 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":29},{""offset"":11,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":32,""raw_hex"":""13 ff 32"",""kind"":""OPAQUE_13_FF"",""argument"":50},{""offset"":35,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_04; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"<G002C>き<G0001>気のせいかしら<CTRL:13>マ<CTRL:0F>
<G0001><G0691>色に見えるんだけど<G0026><G0026><G002D><CTRL:13>マ<G0012>",SUPPORTED,"0001,0026,002C,002D",SUPPORTED,0691
SCN_01030401_00740000_0043,SCENARIO,scenario_message,DATA/01030401.MDZ,DATA/01030401.MDT,0x00740000,01030401,42,0x003657bd,0x003657b8,13 ff 0f 4c 6a f0 aa f4 93 43 13 ff 19 08 21 de f4 21 83 f2 9d f0 99 a1 f0 92 08 21 6a f0 aa f4 a0 d9 e3 36 f0 47 93 46 46 43 4d 13 ff 32 0d ff 00,"<CTRL:13 FF 0F>「魔女だ！<CTRL:13 FF 19>
、昔、絵本で見た
、魔女のシチューだ……！」<CTRL:13 FF 32>","<CTRL:13 FF 0F>‘마녀다!<CTRL:13 FF 19>
옛날에 그림책에서 본
마녀의 스튜야……!’<CTRL:13 FF 32>",13 FF 0F 63 F6 92 2E F0 7C 43 13 FF 19 08 AB F0 CF 72 20 83 D8 F8 BB F8 72 8C 20 75 F0 08 92 2E F0 95 20 DC AA F5 6F 46 46 43 64 F6 13 FF 32 0D FF 00,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":0,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":10,""raw_hex"":""13 ff 19"",""kind"":""OPAQUE_13_FF"",""argument"":25},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":43,""raw_hex"":""13 ff 32"",""kind"":""OPAQUE_13_FF"",""argument"":50},{""offset"":46,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"<CTRL:13>マ<CTRL:0F><G002C>魔女だ！<CTRL:13>マ<CTRL:19>
<G0001><G04CE><G0001><G02D3>本で見た
<G0001>魔女のシチューだ<G0026><G0026>！<G002D><CTRL:13>マ<G0012>",SUPPORTED,"0001,0026,002C,002D,02D3,04CE",NONE,
SCN_01030401_00740000_0044,SCENARIO,scenario_message,DATA/01030401.MDZ,DATA/01030401.MDT,0x00740000,01030401,43,0x003657fd,0x003657f8,4c ad be ad be 13 ff 0f 21 88 95 88 9a c3 f4 ab bd 4d 13 ff 2d 0d ff 00,「ほれほれ<CTRL:13 FF 0F>、さっさと食べる」<CTRL:13 FF 2D>,"‘자자<CTRL:13 FF 0F>, 얼른 먹어.’<CTRL:13 FF 2D>",63 F6 A1 A1 13 FF 0F 5D F6 20 7E F0 CF F8 20 E3 89 5E F6 64 F6 13 FF 2D 0D FF 00,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 20 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":32},{""offset"":5,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":18,""raw_hex"":""13 ff 2d"",""kind"":""OPAQUE_13_FF"",""argument"":45},{""offset"":21,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,<G002C>ほれほれ<CTRL:13>マ<CTRL:0F><G0001>さっさと食べる<G002D><CTRL:13>マ<G000D>,SUPPORTED,"0001,002C,002D",NONE,
SCN_01030401_00740000_0045,SCENARIO,scenario_message,DATA/01030401.MDZ,DATA/01030401.MDT,0x00740000,01030401,44,0x00365824,0x0036581f,4c 7b 95 13 ff 0f 21 cc 3e f0 7f 42 4d 13 ff 32 0d ff 00,「えっ<CTRL:13 FF 0F>、オレが？」<CTRL:13 FF 32>,‘어?<CTRL:13 FF 0F> 내가?’<CTRL:13 FF 32>,63 F6 89 44 13 FF 0F 20 B9 6A 44 64 F6 13 FF 32 0D FF 00,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":3,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":13,""raw_hex"":""13 ff 32"",""kind"":""OPAQUE_13_FF"",""argument"":50},{""offset"":16,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,<G002C>えっ<CTRL:13>マ<CTRL:0F><G0001>オレが<G0022><G002D><CTRL:13>マ<G0012>,SUPPORTED,"0001,0022,002C,002D",NONE,
