id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used,image_glyph_status,image_glyphs_used
SCN_00150100_00740000_0025,SCENARIO,scenario_message,DATA/00150100.MDZ,DATA/00150100.MDT,0x00740000,00150100,24,0x003d71dd,0x003d71d8,12 00 a1 f0 98 bf 95 43 13 ff 1e 08 12 01 99 f2 99 75 95 92 bb 13 ff 1e 08 dc f1 2d f1 21 bb f2 77 2f f3 77 98 b6 bd 7e bb 9c 43 13 ff 4b 0d ff 00,"<CTRL:12><CTRL:00>見てろっ！<CTRL:13 FF 1E>
<CTRL:12><CTRL:01>空であったら<CTRL:13 FF 1E>
絶対、追い歩いてやるからな！<CTRL:13 FF 4B>","<CTRL:12><CTRL:00>봐 둬!<CTRL:13 FF 1E>
<CTRL:12><CTRL:01>하늘에서 만나면<CTRL:13 FF 1E>
절대 따라잡고 말 테니까!<CTRL:13 FF 4B>",12 00 20 F2 20 4A F8 43 13 FF 1E 08 12 01 81 E2 72 8C 20 75 70 A0 13 FF 1E 08 5D F1 AD 20 6E F8 86 7D F9 63 20 97 20 28 F0 7B 9F 43 13 FF 4B 0D FF 00,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":0,""raw_hex"":""12"",""kind"":""UNKNOWN_CONTROL""},{""offset"":1,""raw_hex"":""00"",""kind"":""UNKNOWN_CONTROL""},{""offset"":8,""raw_hex"":""13 ff 1e"",""kind"":""OPAQUE_13_FF"",""argument"":30},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":12,""raw_hex"":""12"",""kind"":""UNKNOWN_CONTROL""},{""offset"":13,""raw_hex"":""01"",""kind"":""UNKNOWN_CONTROL""},{""offset"":21,""raw_hex"":""13 ff 1e"",""kind"":""OPAQUE_13_FF"",""argument"":30},{""offset"":24,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":43,""raw_hex"":""13 ff 4b"",""kind"":""OPAQUE_13_FF"",""argument"":75},{""offset"":46,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"<CTRL:12><CTRL:00>見てろっ！<CTRL:13>マ<CTRL:1E>
<CTRL:12><CTRL:01>空であったら<CTRL:13>マ<CTRL:1E>
絶対<G0001><G030B>い<G034F>いてやるからな！<CTRL:13>マ<G002B>",SUPPORTED,"0001,030B,034F",NONE,
SCN_00151000_00740000_0090,SCENARIO,scenario_message,DATA/00151000.MDZ,DATA/00151000.MDT,0x00740000,00151000,89,0x002f22b0,0x002f22ab,90 c2 9c a4 f3 de f2 9d 08 21 f0 3e f0 94 b5 95 92 95 98 86 9a a1 65 f9 65 f9 09 0e 00 20 00 08 b6 95 a3 21 2d f0 3f f0 93 95 92 95 98 86 9a 9f 0d ff 00,"そんな簡単に
バレちゃったってことは<G0865><G0865><CTRL:09 0E 00 20 00>
やっぱ、ボロだったってことね","그렇게 쉽게
들켜 버렸다는 건――<CTRL:09 0E 00 20 00>
역시 엉터리였다는 거네.",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 1e 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":30},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""09 0e 00 20 00"",""kind"":""INLINE_09"",""argument"":32},{""offset"":31,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":48,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_05; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"そんな<G03C4>単に
バレちゃったってことは<G0865><G0865><CTRL:09 0E 00 20 00>
やっ<G0083><G0001>ボロだったってことね",SUPPORTED,"0001,0083,03C4",NONE,
SCN_00151000_00740000_0095,SCENARIO,scenario_message,DATA/00151000.MDZ,DATA/00151000.MDT,0x00740000,00151000,94,0x002f2475,0x002f2470,cc 3e f0 92 94 88 08 32 f0 3a f0 e8 c5 b0 99 a0 55 f3 4f f2 99 08 c4 3d f0 26 f0 c5 eb 9a b5 f0 c1 8a 98 80 92 93 bf 08 99 b4 21 90 be 99 77 77 a0 7e 9c 07 0e 00 05 00 c4 3d f0 26 f0 c5 eb a1 61 f0 88 77 86 bf 08 e6 f3 88 c2 9a ce f5 be 98 7e bb 8d 95 9a 08 a4 9a bc 99 7f c2 a2 95 98 80 92 07 b4 79 21 90 c2 9c 88 b1 8a 77 a1 f1 77 08 52 b9 f1 9a 88 8e 92 82 9c 77 c2 93 07 0e 00 07 00 93 7e bb 21 86 be 7e bb a1 08 cc 3e f0 7f 77 95 8a b9 9d 65 f9 65 f9 0d ff 00,"オレたちさ
メンディまでの約束で
アルフィナと旅をしてきただろ
でも、それでいいのかな<CTRL:07 0E 00 05 00>アルフィナは小さいころ
父さんと別れてからずっと
ひとりでがんばってきた<CTRL:07>もう、そんなさみしい思い
2度とさせたくないんだ<CTRL:07 0E 00 07 00>だから、これからは
オレがいっしょに<G0865><G0865>","우리 말이야
멘디까지 가기로 한 약속으로
알피나와 여행해 왔잖아
하지만, 이대로 괜찮을까<CTRL:07 0E 00 05 00>알피나는 어릴 때부터
아버지와 헤어진 뒤 줄곧
혼자서 애써 왔어<CTRL:07>이제 그런 외로운 마음
두 번 다시 느끼게 하고 싶지 않아<CTRL:07 0E 00 07 00>그러니까 앞으로는
내가 함께――",UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":12},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":51,""raw_hex"":""07 0e 00 05 00"",""kind"":""INLINE_07"",""argument"":5},{""offset"":70,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":85,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":97,""raw_hex"":""07"",""kind"":""UNKNOWN_CONTROL""},{""offset"":111,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":124,""raw_hex"":""07 0e 00 07 00"",""kind"":""INLINE_07"",""argument"":7},{""offset"":138,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":152,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_alfina_01; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"オレたちさ
メンディまでの<G0375>束で
アルフィナと旅をしてきただろ
でも<G0001>それでいいのかな<CTRL:07 0E 00 05 00>アルフィナは小さいころ
<G0406>さんと別れてからずっと
ひとりでがんばってきた<CTRL:07>もう<G0001>そんなさみしい思い
2度とさせたくないんだ<CTRL:07 0E 00 07 00>だから<G0001>これからは
オレがいっしょに<G0865><G0865>",SUPPORTED,"0001,0375,0406",NONE,
SCN_00151000_00740000_0098,SCENARIO,scenario_message,DATA/00151000.MDZ,DATA/00151000.MDT,0x00740000,00151000,97,0x002f25d6,0x002f25d1,c8 f5 77 98 82 be ba 21 30 f0 3b f0 3a f0 e2 08 62 f0 da f0 9c 64 f0 7f 65 f9 65 f9 0d ff 00,"聞いてくれよ、ミランダ
大事な話が<G0865><G0865>","들어 봐, 미란다
중요한 얘기가――",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"聞いてくれよ<G0001>ミランダ
大事な<G0114>が<G0865><G0865>",SUPPORTED,"0001,0114",NONE,
SCN_00151000_00740000_0099,SCENARIO,scenario_message,DATA/00151000.MDZ,DATA/00151000.MDT,0x00740000,00151000,98,0x002f2604,0x002f25ff,75 95 21 90 79 90 79 43 08 ec f1 95 98 bd 21 c4 3d f0 26 f0 c5 eb 44 07 86 a0 59 f1 95 92 bb 21 61 f0 88 77 86 bf 08 26 f0 3b f0 c6 e9 37 f0 ec e4 e9 c1 08 7e 7e 7b 92 b0 c2 b0 08 47 f1 95 98 92 86 9a 7f 75 95 92 a0 ba 07 90 be 7e bb 9f 21 75 be a1 92 8a 7e 08 53 46 f7 a0 9a 80 65 f9 65 f9 0d ff 00,"あっ、そうそう！
知ってる、アルフィナ？<CTRL:07>この子ったら、小さいころ
フライトユニットを
かかえたまんま
眠ってたことがあったのよ<CTRL:07>それからね、あれはたしか
2歳のとき<G0865><G0865>","아, 맞다!
알피나, 알고 있니?<CTRL:07>이 아이가 어릴 때
플라이트 유닛을
껴안은 채로
자고 있던 적이 있었거든<CTRL:07>그리고 말이야, 그건 분명
두 살 때――",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 20 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":32},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""07"",""kind"":""UNKNOWN_CONTROL""},{""offset"":38,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":51,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":59,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":73,""raw_hex"":""07"",""kind"":""UNKNOWN_CONTROL""},{""offset"":86,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":97,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"あっ<G0001>そうそう！
知ってる<G0001>アルフィナ？<CTRL:07>この子ったら<G0001>小さいころ
フライトユニットを
かかえたまんま
眠ってたことがあったのよ<CTRL:07>それからね<G0001>あれはたしか
<G0033><G06A6>のとき<G0865><G0865>",SUPPORTED,"0001,0033,06A6",NONE,
SCN_00151000_00740000_0123,SCENARIO,scenario_message,DATA/00151000.MDZ,DATA/00151000.MDT,0x00740000,00151000,122,0x002f2d7a,0x002f2d75,9f 7a 21 37 f0 c8 cf 08 b4 8a b4 21 b4 8a b4 ba 08 75 92 8a 7f 77 b0 ba f0 bb f0 99 73 f5 be 92 bb 08 75 c2 92 65 f9 65 f9 0d ff 00,"ねぇ、ユウキ
もしも、もしもよ
あたしがいま病気で倒れたら
あんた<G0865><G0865>","저기, 유키
만약, 정말 만약에
내가 지금 병으로 쓰러지면
너는――",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 23 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":35},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":33,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":41,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"ね<G005A><G0001>ユウキ
もしも<G0001>もしもよ
あたしがいま病気で倒れたら
あんた<G0865><G0865>",SUPPORTED,"0001,005A",NONE,
SCN_00151000_00740000_0135,SCENARIO,scenario_message,DATA/00151000.MDZ,DATA/00151000.MDT,0x00740000,00151000,134,0x002f32bb,0x002f32b6,75 be 95 21 13 ff 0f 93 be b4 77 9c 77 13 ff 2d 08 12 07 46 46 46 46 46 13 ff 19 43 07 0e 00 06 00 12 01 e9 21 f0 d1 b1 f0 9d 42 f1 95 92 c2 93 43 13 ff 1e 08 35 f0 21 f0 77 95 13 ff 0f 08 b4 79 94 f2 b0 95 94 b5 95 98 bd 7e b4 43 0d ff 00,"あれっ、<CTRL:13 FF 0F>だれもいない<CTRL:13 FF 2D>
<CTRL:12><CTRL:07>……………<CTRL:13 FF 19>！<CTRL:07 0E 00 06 00><CTRL:12><CTRL:01>トバク場に行ったんだ！<CTRL:13 FF 1E>
ヤバいっ<CTRL:13 FF 0F>
もう始まっちゃってるかも！","어라,<CTRL:13 FF 0F>아무도 없네<CTRL:13 FF 2D>
<CTRL:12><CTRL:07>……………<CTRL:13 FF 19>!<CTRL:07 0E 00 06 00><CTRL:12><CTRL:01>도박장에 갔구나!<CTRL:13 FF 1E>
큰일이다<CTRL:13 FF 0F>
벌써 시작했을지도 몰라!",89 86 5D F6 13 FF 0F 90 B7 6E 20 B1 A4 13 FF 2D 08 12 07 46 46 46 46 46 13 FF 19 43 07 0E 00 06 00 12 01 6E 88 F9 A6 72 20 9D F2 BD 70 43 13 FF 1E 08 65 F7 B2 8B 7C 13 FF 0F 08 96 F9 A9 F2 20 A8 69 F9 DF 73 8F 6E 20 4B F9 86 43 0D FF 00,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":4,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":13,""raw_hex"":""13 ff 2d"",""kind"":""OPAQUE_13_FF"",""argument"":45},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":17,""raw_hex"":""12"",""kind"":""UNKNOWN_CONTROL""},{""offset"":18,""raw_hex"":""07"",""kind"":""UNKNOWN_CONTROL""},{""offset"":24,""raw_hex"":""13 ff 19"",""kind"":""OPAQUE_13_FF"",""argument"":25},{""offset"":28,""raw_hex"":""07 0e 00 06 00"",""kind"":""INLINE_07"",""argument"":6},{""offset"":33,""raw_hex"":""12"",""kind"":""UNKNOWN_CONTROL""},{""offset"":34,""raw_hex"":""01"",""kind"":""UNKNOWN_CONTROL""},{""offset"":49,""raw_hex"":""13 ff 1e"",""kind"":""OPAQUE_13_FF"",""argument"":30},{""offset"":52,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":59,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":62,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":77,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"あれっ<G0001><CTRL:13>マ<CTRL:0F>だれもいない<CTRL:13>マ<G000D>
<CTRL:12><CTRL:07><G0026><G0026><G0026><G0026><G0026><CTRL:13>マ<CTRL:19>！<CTRL:07 0E 00 06 00><CTRL:12><CTRL:01>トバク場に行ったんだ！<CTRL:13>マ<CTRL:1E>
ヤバいっ<CTRL:13>マ<CTRL:0F>
もう<G02E4>まっちゃってるかも！",SUPPORTED,"0001,0026,02E4",NONE,
SCN_00151000_00740000_0137,SCENARIO,scenario_message,DATA/00151000.MDZ,DATA/00151000.MDT,0x00740000,00151000,136,0x002f337d,0x002f3378,30 f0 3b f0 3a f0 e2 46 46 13 ff 1e 08 cc 3e f0 88 21 13 ff 0f c4 3d f0 26 f0 c5 eb 9a 08 77 95 8a b9 9d 65 f9 65 f9 0d ff 00,"ミランダ……<CTRL:13 FF 1E>
オレさ、<CTRL:13 FF 0F>アルフィナと
いっしょに<G0865><G0865>","미란다……<CTRL:13 FF 1E>
나 말이야,<CTRL:13 FF 0F> 알피나와
함께――",BE 9B F8 7C 46 46 13 FF 1E 08 70 20 97 8B 6F 5D F6 13 FF 0F 20 BA E9 70 EA 08 61 F8 E2 F6 65 F9 65 F9 0D FF 00,アルフィナ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":12},{""offset"":9,""raw_hex"":""13 ff 1e"",""kind"":""OPAQUE_13_FF"",""argument"":30},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":29,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_alfina_01; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"ミランダ<G0026><G0026><CTRL:13>マ<CTRL:1E>
オレさ<G0001><CTRL:13>マ<CTRL:0F>アルフィナと
いっしょに<G0865><G0865>",SUPPORTED,"0001,0026",NONE,
SCN_00151000_00740000_0149,SCENARIO,scenario_message,DATA/00151000.MDZ,DATA/00151000.MDT,0x00740000,00151000,148,0x002f37b4,0x002f37af,12 01 94 b9 21 13 ff 0f 94 b9 95 9a 34 f5 95 92 74 e4 43 13 ff 28 0d ff 00,<CTRL:12><CTRL:01>ちょ、<CTRL:13 FF 0F>ちょっと待ったぁッ！<CTRL:13 FF 28>,"<CTRL:12><CTRL:01>자, 잠깐만!<CTRL:13 FF 0F> 잠깐 기다려!<CTRL:13 FF 28>",12 01 A1 5D F6 20 7B F9 CE F6 75 43 13 FF 0F 20 7B F9 CE F6 20 8D 7C CB 43 13 FF 28 0D FF 00,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":0,""raw_hex"":""12"",""kind"":""UNKNOWN_CONTROL""},{""offset"":1,""raw_hex"":""01"",""kind"":""UNKNOWN_CONTROL""},{""offset"":5,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":19,""raw_hex"":""13 ff 28"",""kind"":""OPAQUE_13_FF"",""argument"":40},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,<CTRL:12><CTRL:01>ちょ<G0001><CTRL:13>マ<CTRL:0F>ちょっと<G04F4>った<G0054>ッ！<CTRL:13>マ<G0008>,SUPPORTED,"0001,0054,04F4",NONE,
SCN_00151000_00740000_0150,SCENARIO,scenario_message,DATA/00151000.MDZ,DATA/00151000.MDT,0x00740000,00151000,149,0x002f37dc,0x002f37d7,13 ff 0f df f0 b0 95 94 b5 e2 32 f0 43 13 ff 0a 08 c4 3d f0 26 f0 c5 eb 43 13 ff 28 0d ff 00,"<CTRL:13 FF 0F>早まっちゃダメ！<CTRL:13 FF 0A>
アルフィナ！<CTRL:13 FF 28>","<CTRL:13 FF 0F>서두르면 안 돼!<CTRL:13 FF 0A>
알피나!<CTRL:13 FF 28>",13 FF 0F 8C AA E8 A0 20 BB 20 39 F8 43 13 FF 0A 08 BA E9 70 43 13 FF 28 0D FF 00,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 22 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":34},{""offset"":0,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":13,""raw_hex"":""13 ff 0a"",""kind"":""OPAQUE_13_FF"",""argument"":10},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""13 ff 28"",""kind"":""OPAQUE_13_FF"",""argument"":40},{""offset"":28,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_01; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"<CTRL:13>マ<CTRL:0F>早まっちゃダメ！<CTRL:13>マ<CTRL:0A>
アルフィナ！<CTRL:13>マ<G0008>",NONE,,NONE,
