id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used,image_glyph_status,image_glyphs_used
SCN_00030000_00740000_0010,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,9,0x008d133d,0x008d1338,99 f2 dc f2 d5 3a f0 2d f0 46 42 09 0e 00 08 00 08 46 95 98 7e 21 77 f0 78 f0 c5 f0 a0 70 f4 88 c2 08 9c c2 99 21 90 c2 9c b4 a0 08 ec f1 95 98 c2 93 46 0d ff 00,"空中コンボ…？<CTRL:09 0E 00 08 00>
…ってか、道具屋の姉さん
なんで、そんなもの
知ってんだ…","공중 콤보…?<CTRL:09 0E 00 08 00>
…그런데, 도구점 누나는
왜 그런 걸
알고 있는 거야…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":11,""raw_hex"":""09 0e 00 08 00"",""kind"":""INLINE_09"",""argument"":8},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":33,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":43,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":51,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"空中コンボ<G0026><G0022><CTRL:09 0E 00 08 00>
<G0026>ってか<G0001>道具<G0175>の<G0460>さん
なんで<G0001>そんなもの
知ってんだ<G0026>",SUPPORTED,"0001,0022,0026,0175,0460",NONE,
SCN_00030000_00740000_0017,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,16,0x008d1844,0x008d183f,a6 f0 8a 76 f1 7b 92 c0 9f 21 33 f0 3a f0 db e1 47 09 0e 00 20 00 08 46 99 88 21 37 f0 c8 cf 9d 21 70 f2 95 f3 c1 08 6c f4 9a f0 c2 99 b6 95 98 ad 8a 77 c0 84 08 cd f2 9d 21 99 f2 dc f2 d5 3a f0 2d f0 9a 7e 88 43 0d ff 00,"少し増えたわね、モンスター<CTRL:09 0E 00 20 00>
…でさ、ユウキに、雑学を
仕込んでやってほしいわけ
特に、空中コンボとかさ！","조금 늘었네, 몬스터가.<CTRL:09 0E 00 20 00>
…그래서 말인데, 유키한테 잡학을
좀 가르쳐 줬으면 해
특히 공중 콤보 같은 거 말이야!",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 1d 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":29},{""offset"":17,""raw_hex"":""09 0e 00 20 00"",""kind"":""INLINE_09"",""argument"":32},{""offset"":22,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":53,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":71,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_04; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"少し増えたわね<G0001>モンスター<CTRL:09 0E 00 20 00>
<G0026>でさ<G0001>ユウキに<G0001><G02C0>学を
仕込んでやってほしいわけ
特に<G0001>空中コンボとかさ！",SUPPORTED,"0001,0026",SUPPORTED,02C0
SCN_00030000_00740000_0030,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,29,0x008d208c,0x008d2087,e1 c6 d1 e5 21 7e 46 09 0e 00 09 00 08 44 f4 7b 92 da f0 9c 77 9c 08 cc 3e f0 9d a1 08 ee f5 8a 7e a1 f0 7b 9c 7e 95 92 7e bb 46 0d ff 00,"タイクツ、か…<CTRL:09 0E 00 09 00>
考えた事ないな
オレには
夢しか見えなかったから…","지루함, 말이지…<CTRL:09 0E 00 09 00>
생각해 본 적 없네
내게는
꿈밖에 보이지 않았으니까…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":11},{""offset"":7,""raw_hex"":""09 0e 00 09 00"",""kind"":""INLINE_09"",""argument"":9},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":43,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_12; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"タイクツ<G0001>か<G0026><CTRL:09 0E 00 09 00>
考えた事ないな
オレには
夢しか見えなかったから<G0026>",SUPPORTED,"0001,0026",NONE,
SCN_00030000_00740000_0034,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,33,0x008d23fc,0x008d23f7,77 77 95 42 09 0e 00 02 00 08 46 95 9a 21 79 c2 21 90 95 7e 08 90 79 77 79 64 f0 93 95 92 95 84 46 0d ff 00,"いいっ？<CTRL:09 0E 00 02 00>
…っと、うん、そっか
そういう話だったっけ…","됐지?<CTRL:09 0E 00 02 00>
…앗, 그래?
그런 얘기였던가…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":4,""raw_hex"":""09 0e 00 02 00"",""kind"":""INLINE_09"",""argument"":2},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":33,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"いいっ<G0022><CTRL:09 0E 00 02 00>
<G0026>っと<G0001>うん<G0001>そっか
そういう<G0114>だったっけ<G0026>",SUPPORTED,"0001,0022,0026,0114",NONE,
SCN_00030000_00740000_0035,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,34,0x008d247a,0x008d2475,75 21 90 21 90 79 93 9f 46 08 90 79 77 79 86 9a 99 21 77 77 7e 46 09 0e 00 03 00 08 8b b5 21 cc 3e f0 21 79 f2 77 99 bd 7e bb 43 0d ff 00,"あ、そ、そうだね…
そういうことで、いいか…<CTRL:09 0E 00 03 00>
じゃ、オレ、急いでるから！","아, 그, 그렇지…
그런 걸로 된 건가…<CTRL:09 0E 00 03 00>
그럼 나 바쁘니까!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""09 0e 00 03 00"",""kind"":""INLINE_09"",""argument"":3},{""offset"":27,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":43,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"あ<G0001>そ<G0001>そうだね<G0026>
そういうことで<G0001>いいか<G0026><CTRL:09 0E 00 03 00>
じゃ<G0001>オレ<G0001>急いでるから！",SUPPORTED,"0001,0026",NONE,
SCN_00030000_00740000_0043,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,42,0x008d2970,0x008d296b,7b 7b 95 42 08 90 be 21 75 bc 7b 9c 77 46 09 0e 00 08 00 08 b0 21 9a 9d 7e 82 b8 f1 95 98 b0 f3 bb 9c 77 9a 08 75 a0 59 f1 7f 21 34 f5 95 98 bd 7e bb 0d ff 00,"ええっ？
それ、ありえない…<CTRL:09 0E 00 08 00>
ま、とにかく持って戻らないと
あの子が、待ってるから","뭐어?
그건 말도 안 돼…<CTRL:09 0E 00 08 00>
아무튼 가지고 돌아가지 않으면
그 애가 기다리고 있으니까.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":4,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":14,""raw_hex"":""09 0e 00 08 00"",""kind"":""INLINE_09"",""argument"":8},{""offset"":19,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":50,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"ええっ<G0022>
それ<G0001>ありえない<G0026><CTRL:09 0E 00 08 00>
ま<G0001>とにかく持って<G03D0>らないと
あの子が<G0001><G04F4>ってるから",SUPPORTED,"0001,0022,0026,03D0,04F4",NONE,
SCN_00030000_00740000_0044,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,43,0x008d2a40,0x008d2a3b,46 46 46 09 21 e1 f0 77 84 9b 08 9b f1 c1 f2 21 5e f5 90 79 8b b5 9c 77 ba 08 d2 3b f0 e8 c5 db 88 c2 46 08 99 b4 21 75 a0 59 f1 a1 46 0d ff 00,"………<CTRL:09>、悪いけど
全然、痛そうじゃないよ
グラディスさん…
でも、あの子は…","………<CTRL:09>, 미안하지만
전혀 아파 보이지 않는데
글래디스 씨…
하지만 그 애는…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 05 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":5},{""offset"":3,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":35,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":45,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_06; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"<G0026><G0026><G0026><CTRL:09><G0001>悪いけど
全然<G0001><G051E>そうじゃないよ
グラディスさん<G0026>
でも<G0001>あの子は<G0026>",SUPPORTED,"0001,0026",SUPPORTED,051E
SCN_00030000_00740000_0045,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,44,0x008d2ac1,0x008d2abc,90 bc b5 75 46 43 09 0e 00 08 00 08 46 95 98 7e 21 87 b3 c2 08 42 f1 7e 9c 80 b5 43 08 20 f0 47 27 f0 21 35 f6 95 92 bb 75 85 bd ba 43 0d ff 00,"そりゃあ…！<CTRL:09 0E 00 08 00>
…ってか、ごめん
行かなきゃ！
ハーブ、余ったらあげるよ！","그야…!<CTRL:09 0E 00 08 00>
…그런데, 미안
가야 해!
허브 남으면 줄게!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 03 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":3},{""offset"":6,""raw_hex"":""09 0e 00 08 00"",""kind"":""INLINE_09"",""argument"":8},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":45,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_04; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"そりゃあ<G0026>！<CTRL:09 0E 00 08 00>
<G0026>ってか<G0001>ごめん
行かなきゃ！
ハーブ<G0001><G05C5>ったらあげるよ！",SUPPORTED,"0001,0026",SUPPORTED,05C5
SCN_00030000_00740000_0056,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,55,0x008d31e2,0x008d31dd,75 75 21 c4 3e f0 9f 95 43 08 77 77 c0 21 82 f0 95 98 80 92 85 bd 43 09 0e 00 1f 00 08 d2 3b f0 e8 c5 db a0 21 7d b1 b6 85 a1 08 e9 f6 e7 f2 89 f0 4a f2 9d 21 20 f4 d2 f1 45 43 0d ff 00,"ああ、アレねっ！
いいわ、買ってきたげる！<CTRL:09 0E 00 1F 00>
グラディスの、おみやげは
豪華下着に、決定〜！","아아, 그거 말이지!
좋아, 사 올게!<CTRL:09 0E 00 1F 00>
글래디스 선물은
호화 속옷으로 결정~!",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 20 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":32},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""09 0e 00 1f 00"",""kind"":""INLINE_09"",""argument"":31},{""offset"":28,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":42,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":59,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"ああ<G0001>アレねっ！
いいわ<G0001><G0132>ってきたげる！<CTRL:09 0E 00 1F 00>
グラディスの<G0001>おみやげは
豪華下着に<G0001><G0410><G0252>〜！",SUPPORTED,"0001,0132,0252,0410",NONE,
SCN_00030000_00740000_0060,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,59,0x008d3416,0x008d3411,29 f0 47 cf 21 29 f0 47 cf 43 08 37 f3 de f3 55 f1 9c 2d f0 e8 c5 ce 47 ea 7f 08 96 77 98 bd c2 93 7e bb 43 09 0e 00 20 00 08 9f 7a 21 37 f0 c8 cf 44 0d ff 00,"ヘーキ、ヘーキ！
超屈強なボディガードが
ついてるんだから！<CTRL:09 0E 00 20 00>
ねぇ、ユウキ？","괜찮아, 괜찮아!
초강력 보디가드가
붙어 있잖아!<CTRL:09 0E 00 20 00>
그렇지, 유키?",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 1f 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":31},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""09 0e 00 20 00"",""kind"":""INLINE_09"",""argument"":32},{""offset"":41,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":50,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_06; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"ヘーキ<G0001>ヘーキ！
超屈強なボディガードが
ついてるんだから！<CTRL:09 0E 00 20 00>
ね<G005A><G0001>ユウキ？",SUPPORTED,"0001,005A",NONE,
