id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used,image_glyph_status,image_glyphs_used
SCN_00214000_00740000_0190,SCENARIO,scenario_message,DATA/00214000.MDZ,DATA/00214000.MDT,0x00740000,00214000,189,0x007381b8,0x007381b3,75 21 75 75 46 0d ff 00,あ、ああ…,"아, 그래…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 05 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":5},{""offset"":5,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_06; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,あ<G0001>ああ<G0026>,SUPPORTED,"0001,0026",NONE,
SCN_00214000_00740000_0191,SCENARIO,scenario_message,DATA/00214000.MDZ,DATA/00214000.MDT,0x00740000,00214000,190,0x007382cf,0x007382ca,7d f0 b8 f0 46 08 90 79 77 7b a2 21 c4 47 d1 3c f0 26 f0 a0 86 9a 08 30 f0 3b f0 3a f0 e2 9a c4 3f f0 3a f0 df b4 08 ec f1 95 98 bd a0 7e 9c 46 0d ff 00,"手紙…
そういえば、アークリフのこと
ミランダとアロンソも
知ってるのかな…","편지…
그러고 보니 아크리프 이야기를
미란다와 알론소도
알고 있을까…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":48,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"手<G0168><G0026>
そういえば<G0001>アークリフのこと
ミランダとアロンソも
知ってるのかな<G0026>",SUPPORTED,"0001,0026",SUPPORTED,0168
SCN_00214000_00740000_0193,SCENARIO,scenario_message,DATA/00214000.MDZ,DATA/00214000.MDT,0x00740000,00214000,192,0x00738639,0x00738634,75 77 96 7e 46 08 ec f1 95 98 bd ba 08 cc 3e f0 b4 21 bb f7 d7 f0 78 f1 98 9d 08 cc f3 a5 f0 8a 98 bd c2 93 21 92 b0 9d 9f 0d ff 00,"あいつか…
知ってるよ
オレも、犯人当てに
協力してるんだ、たまにね","그 녀석 말이야…
알고 있지
나도 가끔 범인 찾기에
협력하고 있어.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":41,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"あいつか<G0026>
知ってるよ
オレも<G0001><G071B>人当てに
<G03EC>力してるんだ<G0001>たまにね",SUPPORTED,"0001,0026,03EC",SUPPORTED,071B
SCN_00214000_00740000_0194,SCENARIO,scenario_message,DATA/00214000.MDZ,DATA/00214000.MDT,0x00740000,00214000,193,0x007386c4,0x007386bf,7b 95 42 08 90 a0 ea 3f f0 2d f0 47 95 98 46 0d ff 00,"えっ？
そのドロボーって…","어?
그 도둑이라는 건…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":3,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":15,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"えっ<G0022>
そのドロボーって<G0026>",SUPPORTED,"0022,0026",NONE,
SCN_00214000_00740000_0195,SCENARIO,scenario_message,DATA/00214000.MDZ,DATA/00214000.MDT,0x00740000,00214000,194,0x00738760,0x0073875b,cc e4 e9 47 46 08 94 b5 c2 9a 21 a3 f5 b4 f4 8a 98 c2 a0 7e 46 44 0d ff 00,"オットー…
ちゃんと、反省してんのか…？","오토…
제대로 반성하고 있는 거야…?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"オットー<G0026>
ちゃんと<G0001>反<G04A4>してんのか<G0026>？",SUPPORTED,"0001,0026,04A4",NONE,
SCN_00214000_00740000_0196,SCENARIO,scenario_message,DATA/00214000.MDZ,DATA/00214000.MDT,0x00740000,00214000,195,0x007389cb,0x007389c6,90 79 2e f4 79 9c ba 08 59 f1 5a f1 9d a1 ba 82 75 bd da f0 93 bf 08 90 be 9d 21 94 b5 c2 9a 75 b6 b0 95 92 8a 0d ff 00,"そう言うなよ
子供にはよくある事だろ
それに、ちゃんとあやまったし","그렇게 말하지 마
아이들에게는 흔히 있는 일이잖아
게다가 제대로 사과도 했고.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":37,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"そう<G041E>うなよ
子供にはよくある事だろ
それに<G0001>ちゃんとあやまったし",SUPPORTED,"0001,041E",NONE,
SCN_00214000_00740000_0197,SCENARIO,scenario_message,DATA/00214000.MDZ,DATA/00214000.MDT,0x00740000,00214000,196,0x00738f3e,0x00738f39,75 75 21 9a 9c bc a0 61 f2 a0 59 f1 7e 46 08 59 f1 5a f1 a0 d3 3a f0 cd 9d 08 3b f4 c1 88 f0 8c a0 a1 21 9b 79 7e 9a a1 f1 79 8f 08 c4 3d f0 26 f0 c5 eb 0d ff 00,"ああ、となりの男の子か…
子供のケンカに
口を出すのは、どうかと思うよ
アルフィナ","아, 옆집 남자아이 말이구나…
아이들 싸움에
끼어드는 건 좀 그렇다고 생각해
알피나.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":43,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":51,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ああ<G0001>となりの男の子か<G0026>
子供のケンカに
口を出すのは<G0001>どうかと思う<G006F>
アルフィナ",SUPPORTED,"0001,0026,006F",NONE,
SCN_00214000_00740000_0198,SCENARIO,scenario_message,DATA/00214000.MDZ,DATA/00214000.MDT,0x00740000,00214000,197,0x00738fca,0x00738fc5,4e 21 f0 cd 95 98 2e f4 95 92 d7 f0 7f 21 f0 cd 4f 08 95 98 21 95 f3 a9 f2 99 97 f4 95 92 93 bf 44 08 90 79 77 79 86 9a 88 43 0d ff 00,"「バカって言った人がバカ」
って、学校で習っただろ？
そういうことさ！","「바보라고 한 사람이 바보」라고
학교에서 배웠잖아?
그런 뜻이야!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 03 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":3},{""offset"":17,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":33,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":42,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_04; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"<G002E>バカって<G041E>った人がバカ<G002F>
って<G0001>学<G02F9>で<G0487>っただろ？
そういうことさ！",SUPPORTED,"0001,002E,002F,041E,0487",SUPPORTED,02F9
SCN_00214000_00740000_0199,SCENARIO,scenario_message,DATA/00214000.MDZ,DATA/00214000.MDT,0x00740000,00214000,198,0x00739035,0x00739030,77 b6 46 21 c4 3a f0 26 f0 cb d2 9d 08 95 f3 a9 f2 a1 9c 7e 95 92 7e bb 08 30 f0 3b f0 3a f0 e2 9d 96 f2 c0 95 92 c2 93 46 0d ff 00,"いや…、アンフォグに
学校はなかったから
ミランダに教わったんだ…","아니… 안포그에는
학교가 없었으니까
미란다에게 배웠어…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":41,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"いや<G0026><G0001>アンフォグに
学<G02F9>はなかったから
ミランダに<G02E6>わったんだ<G0026>",SUPPORTED,"0001,0026,02E6",SUPPORTED,02F9
SCN_00214000_00740000_0200,SCENARIO,scenario_message,DATA/00214000.MDZ,DATA/00214000.MDT,0x00740000,00214000,199,0x00739098,0x00739093,90 79 77 79 5b f1 5b f0 8b b5 08 9c 77 c2 93 84 9b 9c 46 0d ff 00,"そういう意味じゃ
ないんだけどな…","그런 뜻은
아닌데…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":19,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"そういう意味じゃ
ないんだけどな<G0026>",SUPPORTED,0026,NONE,
SCN_00214000_00740000_0201,SCENARIO,scenario_message,DATA/00214000.MDZ,DATA/00214000.MDT,0x00740000,00214000,200,0x007393dd,0x007393d8,c7 f4 49 f4 9c ab f3 8a 98 c2 9c 43 08 77 8b b3 bb be 99 b4 8a 92 7e 44 0d ff 00,"深刻な顔してんな！
いじめられでもしたか？","심각한 얼굴을 하고 있네!
괴롭힘이라도 당했어?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"<G04B7>刻な<G03CB>してんな！
いじめられでもしたか？",SUPPORTED,03CB,SUPPORTED,04B7
SCN_00214000_00740000_0202,SCENARIO,scenario_message,DATA/00214000.MDZ,DATA/00214000.MDT,0x00740000,00214000,201,0x00739429,0x00739424,c2 44 21 4d f4 9c c2 98 2e f4 95 92 44 0d ff 00,ん？、あなんて言った？,응? 뭐라고 했지?,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":13,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,ん？<G0001><G043D>なんて<G041E>った？,SUPPORTED,"0001,041E,043D",NONE,
