id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used,image_glyph_status,image_glyphs_used
SCN_00212000_00740000_0028,SCENARIO,scenario_message,DATA/00212000.MDZ,DATA/00212000.MDT,0x00740000,00212000,27,0x005387b1,0x005387ac,90 79 46 21 93 7e bb cc 3e f0 92 94 99 08 9c c2 9a 7e 8c bd c2 93 46 09 0e 00 02 00 08 9c 95 21 c4 3d f0 26 f0 c5 eb 0d ff 00,"そう…、だからオレたちで
なんとかするんだ…<CTRL:09 0E 00 02 00>
なっ、アルフィナ","그래… 그러니까 우리끼리
어떻게든 해내는 거야…<CTRL:09 0E 00 02 00>
그렇지, 알피나?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""09 0e 00 02 00"",""kind"":""INLINE_09"",""argument"":2},{""offset"":28,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"そう<G0026><G0001>だからオレたちで
なんとかするんだ<G0026><CTRL:09 0E 00 02 00>
なっ<G0001>アルフィナ",SUPPORTED,"0001,0026",NONE,
SCN_00212000_00740000_0031,SCENARIO,scenario_message,DATA/00212000.MDZ,DATA/00212000.MDT,0x00740000,00212000,30,0x005389af,0x005389aa,75 bc 7f 9a 21 7d a2 88 c2 09 08 46 93 95 98 88 c4 3d f0 26 f0 c5 eb 43 0d ff 00,"ありがと、おばさん<CTRL:09>
…だってさアルフィナ！","고마워요, 아주머니.<CTRL:09>
…그렇대, 알피나!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":9,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"ありがと<G0001>おばさん<CTRL:09>
<G0026>だってさアルフィナ！",SUPPORTED,"0001,0026",NONE,
SCN_00212000_00740000_0036,SCENARIO,scenario_message,DATA/00212000.MDZ,DATA/00212000.MDT,0x00740000,00212000,35,0x0053940e,0x00539409,9c c2 93 46 09 08 46 c1 f3 77 98 bd 44 0d ff 00,"なんだ…<CTRL:09>
…泣いてる？","뭐야…<CTRL:09>
…울고 있어?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":4,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":13,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"なんだ<G0026><CTRL:09>
<G0026><G03E1>いてる？",SUPPORTED,"0026,03E1",NONE,
SCN_00212000_00740000_0037,SCENARIO,scenario_message,DATA/00212000.MDZ,DATA/00212000.MDT,0x00740000,00212000,36,0x00539774,0x0053976f,4e 94 f2 b0 bc a0 d0 f3 4f 7e 46 09 0e 00 08 00 08 46 93 84 9b 9c c2 7e 08 a7 92 bc a0 e8 47 e9 a1 21 79 b0 82 08 94 f2 b0 bb 9c 7e 95 92 b1 92 77 93 9c 46 0d ff 00,"「始まりの詩」か…<CTRL:09 0E 00 08 00>
…だけどなんか
ふたりのデートは、うまく
始まらなかったみたいだな…","『시작의 시』인가…<CTRL:09 0E 00 08 00>
…그런데 뭔가
두 사람의 데이트는
순조롭게 시작되지 않은 모양이네…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":11},{""offset"":11,""raw_hex"":""09 0e 00 08 00"",""kind"":""INLINE_09"",""argument"":8},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":37,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":52,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_12; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"<G002E><G02E4>まりの<G03F0><G002F>か<G0026><CTRL:09 0E 00 08 00>
<G0026>だけどなんか
ふたりのデートは<G0001>うまく
<G02E4>まらなかったみたいだな<G0026>",SUPPORTED,"0001,0026,002E,002F,02E4",SUPPORTED,03F0
SCN_00212000_00740000_0048,SCENARIO,scenario_message,DATA/00212000.MDZ,DATA/00212000.MDT,0x00740000,00212000,47,0x0053a52b,0x0053a526,82 f2 b0 be 92 95 98 21 82 f0 79 b4 c2 7e 43 08 db c6 cd 9c c2 98 3e f6 8a 82 9c 77 e4 43 07 0e 00 02 00 84 9b 21 e9 d4 22 f0 22 f0 c6 35 f0 33 f0 ea cf 9c bb 08 82 f0 95 98 b6 95 98 b4 77 77 46 09 0e 00 07 00 08 54 f1 e5 f1 a0 e3 34 f0 3a f0 db 93 8f 43 08 88 c3 43 21 83 f0 bd 7e 21 83 f0 bb 9c 77 7e 41 0d ff 00,"頼まれたって、買うもんか！
スイカなんて欲しくないッ！<CTRL:07 0E 00 02 00>けど、トゲパパイヤモドキなら
買ってやってもいい…<CTRL:09 0E 00 07 00>
最後のチャンスだよ！
さァ！、売るか、売らないか！","부탁받아도 안 사!
수박 따위는 필요 없어!<CTRL:07 0E 00 02 00>하지만 가시 파파야 비슷한 거라면
사 줄 수도 있어…<CTRL:09 0E 00 07 00>
마지막 기회야!
자! 팔 거야, 말 거야!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""07 0e 00 02 00"",""kind"":""INLINE_07"",""argument"":2},{""offset"":53,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":65,""raw_hex"":""09 0e 00 07 00"",""kind"":""INLINE_09"",""argument"":7},{""offset"":70,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":85,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":102,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"頼まれたって<G0001><G0132>うもんか！
スイカなんて<G05CE>しくないッ！<CTRL:07 0E 00 02 00>けど<G0001>トゲパパイヤモドキなら
<G0132>ってやってもいい<G0026><CTRL:09 0E 00 07 00>
<G01D4>後のチャンスだ<G006F>！
さァ！<G0001><G0133>るか<G0001><G0133>らないか<G0021>",SUPPORTED,"0001,0021,0026,006F,0132,0133,01D4,05CE",NONE,
SCN_00212000_00740000_0049,SCENARIO,scenario_message,DATA/00212000.MDZ,DATA/00212000.MDT,0x00740000,00212000,48,0x0053aa39,0x0053aa34,e2 f0 e3 f0 7e 46 09 08 90 79 93 21 c4 3d f0 26 f0 c5 eb 08 90 86 a0 e9 2f f0 e9 da 36 f0 47 db 9c c2 98 08 9b 79 44 0d ff 00,"果物か…<CTRL:09>
そうだ、アルフィナ
そこのトマトジュースなんて
どう？","과일인가…<CTRL:09>
그렇지, 알피나.
저기 있는 토마토 주스는
어때?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":6,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":19,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":35,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"果物か<G0026><CTRL:09>
そうだ<G0001>アルフィナ
そこのトマトジュースなんて
どう？",SUPPORTED,"0001,0026",NONE,
SCN_00212000_00740000_0054,SCENARIO,scenario_message,DATA/00212000.MDZ,DATA/00212000.MDT,0x00740000,00212000,53,0x0053ad44,0x0053ad3f,b0 7e 8e bf 95 98 43 08 96 77 99 9d 21 21 f0 c4 88 c2 a1 46 09 0e 00 03 00 08 71 f2 8a ce cf 43 21 b0 88 9d 08 8a 9c a5 92 71 f2 8a ce cf 93 9c 43 0d ff 00,"まかせろって！
ついでに、バアさんは…<CTRL:09 0E 00 03 00>
干しガキ！、まさに
しなびた干しガキだな！","맡겨 두라니까!
그럼 할머니는…<CTRL:09 0E 00 03 00>
말린 감! 정말이지
쭈글쭈글한 말린 감 같네!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""09 0e 00 03 00"",""kind"":""INLINE_09"",""argument"":3},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":49,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"まかせろって！
ついでに<G0001>バアさんは<G0026><CTRL:09 0E 00 03 00>
干しガキ！<G0001>まさに
しなびた干しガキだな！",SUPPORTED,"0001,0026",NONE,
SCN_00212000_00740000_0055,SCENARIO,scenario_message,DATA/00212000.MDZ,DATA/00212000.MDT,0x00740000,00212000,54,0x0053afa8,0x0053afa3,99 b4 88 46 21 90 a0 46 09 08 c4 3d f0 26 f0 c5 eb a1 21 4d f4 a0 b0 b0 99 08 77 77 c2 8b b5 9c 77 7e 9c 46 08 93 95 98 46 21 8b b7 79 a8 c2 9d 46 0d ff 00,"でもさ…、その…<CTRL:09>
アルフィナは、あのままで
いいんじゃないかな…
だって…、じゅうぶんに…","하지만 말이야… 그…<CTRL:09>
알피나는 지금 그대로도
괜찮지 않을까…
그러니까… 충분히…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":8,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":49,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"でもさ<G0026><G0001>その<G0026><CTRL:09>
アルフィナは<G0001><G043D>のままで
いいんじゃないかな<G0026>
だって<G0026><G0001>じ<G0097>うぶんに<G0026>",SUPPORTED,"0001,0026,043D",SUPPORTED,0097
SCN_00212000_00740000_0059,SCENARIO,scenario_message,DATA/00212000.MDZ,DATA/00212000.MDT,0x00740000,00212000,58,0x0053bcb9,0x0053bcb4,75 95 21 90 a0 95 21 cc 3e f0 46 43 09 0e 00 08 00 08 cd 2d f0 e3 34 f0 a1 d9 f0 7d f0 9c c2 93 ba 9f 95 43 08 a1 a1 a1 95 46 43 0d ff 00,"あっ、そのっ、オレ…！<CTRL:09 0E 00 08 00>
カボチャは苦手なんだよねっ！
はははっ…！","아, 그게, 나는…!<CTRL:09 0E 00 08 00>
호박은 좀 못 먹거든!
하하핫…!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":12,""raw_hex"":""09 0e 00 08 00"",""kind"":""INLINE_09"",""argument"":8},{""offset"":17,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":43,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"あっ<G0001>そのっ<G0001>オレ<G0026>！<CTRL:09 0E 00 08 00>
カボチャは苦手なんだよねっ！
はははっ<G0026>！",SUPPORTED,"0001,0026",NONE,
SCN_00212000_00740000_0060,SCENARIO,scenario_message,DATA/00212000.MDZ,DATA/00212000.MDT,0x00740000,00212000,59,0x0053bd30,0x0053bd2b,cf ef d5 cb 42 09 0e 00 08 00 08 cc 21 cc 3e f0 21 7d c4 f5 77 95 a3 77 99 88 43 08 b0 92 9f 95 43 21 88 ba 9c bb 41 08 42 f1 86 79 21 c4 3d f0 26 f0 c5 eb 43 0d ff 00,"キノコォ？<CTRL:09 0E 00 08 00>
オ、オレ、お腹いっぱいでさ！
またねっ！、さよなら！
行こう、アルフィナ！","버섯~?<CTRL:09 0E 00 08 00>
나, 나는 배가 꽉 차서 말이야!
또 보자! 잘 있어!
가자, 알피나!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":5,""raw_hex"":""09 0e 00 08 00"",""kind"":""INLINE_09"",""argument"":8},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":53,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"キノコォ<G0022><CTRL:09 0E 00 08 00>
オ<G0001>オレ<G0001>お<G0584>いっ<G0083>いでさ！
またねっ！<G0001>さよなら<G0021>
行こう<G0001>アルフィナ！",SUPPORTED,"0001,0021,0022,0083,0584",NONE,
