sample_id,speaker,text,status,avg_logprob,no_speech_prob,model,notes
4000,ユウキ,この隠し玉ね!せい!,AUTO_TRANSCRIBED_REVIEW,-0.5479,0.0152,base,Whisper automatic transcription; listen and correct before Korean translation.
4002,ユウキ,こいつをくらい!,AUTO_TRANSCRIBED_REVIEW,-0.5844,0.0430,base,Whisper automatic transcription; listen and correct before Korean translation.
4004,ユウキ,ツルギオ、お前の力を開放しよう!,AUTO_TRANSCRIBED_REVIEW,-0.4193,0.1014,base,Whisper automatic transcription; listen and correct before Korean translation.
4006,ユウキ,こういう時はこれだ!,AUTO_TRANSCRIBED_REVIEW,-0.5268,0.0543,base,Whisper automatic transcription; listen and correct before Korean translation.
4008,ユウキ,よし!これを使ってみるか!,AUTO_TRANSCRIBED_REVIEW,-0.3133,0.0559,base,Whisper automatic transcription; listen and correct before Korean translation.
4010,ユウキ,これを使うしかない頼む、聞いてくれ!,AUTO_TRANSCRIBED_REVIEW,-0.5079,0.2238,base,Whisper automatic transcription; listen and correct before Korean translation.
4012,ユウキ,ガン!,AUTO_TRANSCRIBED_REVIEW,-1.0386,0.3405,base,Whisper automatic transcription; listen and correct before Korean translation.
4014,ユウキ,バンストライク!,AUTO_TRANSCRIBED_REVIEW,-0.6902,0.1374,base,Whisper automatic transcription; listen and correct before Korean translation.
4016,ユウキ,ゼンガ!,AUTO_TRANSCRIBED_REVIEW,-0.7375,0.1126,base,Whisper automatic transcription; listen and correct before Korean translation.
4018,ユウキ,地獄の方の方で、背になれ!,AUTO_TRANSCRIBED_REVIEW,-0.7373,0.0247,base,Whisper automatic transcription; listen and correct before Korean translation.
4020,ユウキ,ホネまで焼けろ!バケツ!,AUTO_TRANSCRIBED_REVIEW,-0.7313,0.0360,base,Whisper automatic transcription; listen and correct before Korean translation.
4022,ユウキ,一目大臣だ!デズム!,AUTO_TRANSCRIBED_REVIEW,-0.8399,0.0180,base,Whisper automatic transcription; listen and correct before Korean translation.
4024,ユウキ,焼き作成!バンブライズ!,AUTO_TRANSCRIBED_REVIEW,-0.6919,0.0288,base,Whisper automatic transcription; listen and correct before Korean translation.
4026,ユウキ,ほのの雨に、疑えるかい!,AUTO_TRANSCRIBED_REVIEW,-0.7157,0.0177,base,Whisper automatic transcription; listen and correct before Korean translation.
